method,playability_score,novelty_score,run_id,event_type
glv_bo_hybrid,88,2.138089484662998,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,92,1.8540294144206586,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,84,2.0840719908511636,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,72,1.8384969459993536,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,65,1.4360018481994978,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.8013629513934282,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,77,1.9941543135586997,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,56,2.241787327446332,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.8013629513934282,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,59,1.8013629513934282,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,59,1.8013629513934282,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,canvas_selection
glv_bo_hybrid,59,1.8013629513934282,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,confirm_selection
glv_bo_hybrid,82,1.8604271797491778,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,62,1.5633494396547176,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,65,1.9955251600175086,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.7014433361119021,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,77,2.126399666874442,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,65,1.4772381118216287,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,82,2.089704692845455,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,74,1.5830645973576467,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,73,1.5409501305351514,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,60,1.9596348648961883,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,78,1.6150627039901866,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,79,2.1395958073130164,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.8981191701507063,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,2.408563239229384,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,65,1.917172137733979,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.51787498435687,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
